Stable Mandal,Version,Valid From,Valid To,Current,Parent,Successor,Dataset,Legal Evidence
TS-MDL-6253,TS-MDL-6253-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6253,TS-MDL-6253-V2,2022-09-26,,true,Predecessor Version TS-MDL-6253-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4390,TS-MDL-4390-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4390,TS-MDL-4390-V2,2022-09-26,,true,Predecessor Version TS-MDL-4390-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4683,TS-MDL-4683-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4683,TS-MDL-4683-V2,2022-09-26,,true,Predecessor Version TS-MDL-4683-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4676,TS-MDL-4676-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4676,TS-MDL-4676-V2,2022-09-26,,true,Predecessor Version TS-MDL-4676-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4523,TS-MDL-4523-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4523,TS-MDL-4523-V2,2022-09-26,,true,Predecessor Version TS-MDL-4523-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6229,TS-MDL-6229-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6229,TS-MDL-6229-V2,2022-09-26,,true,Predecessor Version TS-MDL-6229-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4756,TS-MDL-4756-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4756,TS-MDL-4756-V2,2022-09-26,,true,Predecessor Version TS-MDL-4756-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4724,TS-MDL-4724-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4724,TS-MDL-4724-V2,2022-09-26,,true,Predecessor Version TS-MDL-4724-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4609,TS-MDL-4609-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4609,TS-MDL-4609-V2,2022-09-26,,true,Predecessor Version TS-MDL-4609-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4610,TS-MDL-4610-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4610,TS-MDL-4610-V2,2022-09-26,,true,Predecessor Version TS-MDL-4610-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4558,TS-MDL-4558-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4558,TS-MDL-4558-V2,2022-09-26,,true,Predecessor Version TS-MDL-4558-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4706,TS-MDL-4706-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4706,TS-MDL-4706-V2,2022-09-26,,true,Predecessor Version TS-MDL-4706-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4418,TS-MDL-4418-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4418,TS-MDL-4418-V2,2022-09-26,,true,Predecessor Version TS-MDL-4418-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4635,TS-MDL-4635-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4635,TS-MDL-4635-V2,2022-09-26,,true,Predecessor Version TS-MDL-4635-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4551,TS-MDL-4551-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),Gundumal (LGD 7523),ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Bifurcated under G.O.Ms. Nos. 51-68 Rev on 2022-09-26
TS-MDL-4551,TS-MDL-4551-V2,2022-09-26,,true,Predecessor Version TS-MDL-4551-V1,Gundumal (LGD 7523),ts_lgd_mandals_2026_v1,Continuing parent territory post-G.O.Ms. 51-68 Rev (2022-09-26); MoPR LGD 2026 Directory
TS-MDL-4485,TS-MDL-4485-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4485,TS-MDL-4485-V2,2022-09-26,,true,Predecessor Version TS-MDL-4485-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4596,TS-MDL-4596-V1,2016-10-11,2023-05-12,false,10 Legacy AP Districts (2014 Telangana State Formation),Yedula (LGD 7533),ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Bifurcated under G.O.Ms.No. 40 Revenue (Gopalpet -> Yedula) on 2023-05-12
TS-MDL-4596,TS-MDL-4596-V2,2023-05-12,,true,Predecessor Version TS-MDL-4596-V1,Yedula (LGD 7533),ts_lgd_mandals_2026_v1,Continuing parent territory post-G.O.Ms.No. 40 Revenue (Gopalpet -> Yedula) on 2023-05-12; MoPR LGD 2026 Directory
TS-MDL-4688,TS-MDL-4688-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4688,TS-MDL-4688-V2,2022-09-26,,true,Predecessor Version TS-MDL-4688-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4717,TS-MDL-4717-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),Inugurthy (LGD 7538),ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Bifurcated under G.O.Ms. Nos. 51-68 Rev on 2022-09-26
TS-MDL-4717,TS-MDL-4717-V2,2022-09-26,,true,Predecessor Version TS-MDL-4717-V1,Inugurthy (LGD 7538),ts_lgd_mandals_2026_v1,Continuing parent territory post-G.O.Ms. 51-68 Rev (2022-09-26); MoPR LGD 2026 Directory
TS-MDL-4561,TS-MDL-4561-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4561,TS-MDL-4561-V2,2022-09-26,,true,Predecessor Version TS-MDL-4561-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4637,TS-MDL-4637-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4637,TS-MDL-4637-V2,2022-09-26,,true,Predecessor Version TS-MDL-4637-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4764,TS-MDL-4764-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4764,TS-MDL-4764-V2,2022-09-26,,true,Predecessor Version TS-MDL-4764-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4548,TS-MDL-4548-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4548,TS-MDL-4548-V2,2022-09-26,,true,Predecessor Version TS-MDL-4548-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4310,TS-MDL-4310-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4310,TS-MDL-4310-V2,2022-09-26,,true,Predecessor Version TS-MDL-4310-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4711,TS-MDL-4711-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4711,TS-MDL-4711-V2,2022-09-26,,true,Predecessor Version TS-MDL-4711-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4618,TS-MDL-4618-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4618,TS-MDL-4618-V2,2022-09-26,,true,Predecessor Version TS-MDL-4618-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4651,TS-MDL-4651-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4651,TS-MDL-4651-V2,2022-09-26,,true,Predecessor Version TS-MDL-4651-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4657,TS-MDL-4657-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4657,TS-MDL-4657-V2,2022-09-26,,true,Predecessor Version TS-MDL-4657-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6227,TS-MDL-6227-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6227,TS-MDL-6227-V2,2022-09-26,,true,Predecessor Version TS-MDL-6227-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4695,TS-MDL-4695-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4695,TS-MDL-4695-V2,2022-09-26,,true,Predecessor Version TS-MDL-4695-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4544,TS-MDL-4544-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4544,TS-MDL-4544-V2,2022-09-26,,true,Predecessor Version TS-MDL-4544-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4367,TS-MDL-4367-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4367,TS-MDL-4367-V2,2022-09-26,,true,Predecessor Version TS-MDL-4367-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4589,TS-MDL-4589-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4589,TS-MDL-4589-V2,2022-09-26,,true,Predecessor Version TS-MDL-4589-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4604,TS-MDL-4604-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4604,TS-MDL-4604-V2,2022-09-26,,true,Predecessor Version TS-MDL-4604-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6270,TS-MDL-6270-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6270,TS-MDL-6270-V2,2022-09-26,,true,Predecessor Version TS-MDL-6270-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4525,TS-MDL-4525-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4525,TS-MDL-4525-V2,2022-09-26,,true,Predecessor Version TS-MDL-4525-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4393,TS-MDL-4393-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4393,TS-MDL-4393-V2,2022-09-26,,true,Predecessor Version TS-MDL-4393-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4322,TS-MDL-4322-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4322,TS-MDL-4322-V2,2022-09-26,,true,Predecessor Version TS-MDL-4322-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4311,TS-MDL-4311-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4311,TS-MDL-4311-V2,2022-09-26,,true,Predecessor Version TS-MDL-4311-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6211,TS-MDL-6211-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-6211,TS-MDL-6211-V2,2022-09-26,,true,Predecessor Version TS-MDL-6211-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4414,TS-MDL-4414-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4414,TS-MDL-4414-V2,2022-09-26,,true,Predecessor Version TS-MDL-4414-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4307,TS-MDL-4307-V1,2016-10-11,2023-08-15,false,10 Legacy AP Districts (2014 Telangana State Formation),Bhoraj (LGD 7529); Sathnala (LGD 7515),ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Bifurcated under G.O.Ms.No. 65/66 Revenue (Jainad -> Bhoraj/Sathnala) on 2023-08-15
TS-MDL-4307,TS-MDL-4307-V2,2023-08-15,,true,Predecessor Version TS-MDL-4307-V1,Bhoraj (LGD 7529); Sathnala (LGD 7515),ts_lgd_mandals_2026_v1,Continuing parent territory post-G.O.Ms.No. 65/66 Revenue (Jainad -> Bhoraj/Sathnala) on 2023-08-15; MoPR LGD 2026 Directory
TS-MDL-4320,TS-MDL-4320-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4320,TS-MDL-4320-V2,2022-09-26,,true,Predecessor Version TS-MDL-4320-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4355,TS-MDL-4355-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4355,TS-MDL-4355-V2,2022-09-26,,true,Predecessor Version TS-MDL-4355-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4623,TS-MDL-4623-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4623,TS-MDL-4623-V2,2022-09-26,,true,Predecessor Version TS-MDL-4623-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4394,TS-MDL-4394-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4394,TS-MDL-4394-V2,2022-09-26,,true,Predecessor Version TS-MDL-4394-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4413,TS-MDL-4413-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4413,TS-MDL-4413-V2,2022-09-26,,true,Predecessor Version TS-MDL-4413-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4346,TS-MDL-4346-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4346,TS-MDL-4346-V2,2022-09-26,,true,Predecessor Version TS-MDL-4346-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4427,TS-MDL-4427-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4427,TS-MDL-4427-V2,2022-09-26,,true,Predecessor Version TS-MDL-4427-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4699,TS-MDL-4699-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4699,TS-MDL-4699-V2,2022-09-26,,true,Predecessor Version TS-MDL-4699-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4334,TS-MDL-4334-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4334,TS-MDL-4334-V2,2022-09-26,,true,Predecessor Version TS-MDL-4334-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-4593,TS-MDL-4593-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
TS-MDL-4593,TS-MDL-4593-V2,2022-09-26,,true,Predecessor Version TS-MDL-4593-V1,CONTINUING_IDENTITY,ts_lgd_mandals_2026_v1,Continuous statutory identity; MoPR LGD 2026 Directory snapshot
TS-MDL-6230,TS-MDL-6230-V1,2016-10-11,2022-09-26,false,10 Legacy AP Districts (2014 Telangana State Formation),CONTINUING_IDENTITY,ts_lgd_mandals_2016_v1,G.O.Ms. Nos. 214-245 Rev (2016-10-11); Undivided 2016-2022 statutory baseline
